region,MM,PDR,color
chr8-50823233-50824431,0.11632,0.404817,blue
chr8-52721807-52723005,0.721515,0.390071,green
chr8-52811460-52812658,0.00546207,0.0663765,red
chr8-53322105-53323303,0.685189,0.571754,red
chr8-53477869-53479067,0.0918906,0.359039,blue
chr8-53626794-53627992,0.00546665,0.047546,red
chr8-53849991-53851189,0.527197,0.511811,red
chr8-54164059-54165257,0.223605,0.443277,red
chr8-54755624-54756822,0.117322,0.159574,red
chr8-54763368-54764566,0.791815,0.483092,red
chr8-54934891-54936089,0.334036,0.397849,red
chr8-55014379-55015577,0.229412,0.315642,red
chr8-55046770-55047968,0.278204,0.274143,red
chr8-55369495-55370693,0.184604,0.646552,blue
chr8-55527627-55528825,0.626231,0.583333,red
chr8-56013949-56015147,0.0859308,0.434851,blue
chr8-56684701-56685899,0.0129751,0.0763889,red
chr8-56685768-56686966,0.00560818,0.0568807,red
chr8-56791372-56792570,0.0638802,0.212687,red
chr8-56986870-56988068,0.168223,0.235131,red
chr8-57026343-57027541,0.291608,0.528822,red
chr8-57123315-57124513,0.00711981,0.109228,red
chr8-57123640-57124838,0.00673684,0.102921,red
chr8-57233043-57234241,0.427061,0.424242,red
chr8-57358391-57359589,0.0984413,0.388265,blue
chr8-57906205-57907403,0.0499244,0.184061,red
chr8-58906113-58907311,0.101007,0.244898,red
chr8-59322823-59324021,0.38621,0.277448,green
chr8-59464728-59465926,0.0571135,0.169655,red
chr8-59571895-59573093,0.0283753,0.0952381,red
chr8-60031569-60032767,0.0824956,0.341223,blue
chr8-61193773-61194971,0.0738743,0.333333,blue
chr8-61428416-61429614,0.067728,0.250896,red
chr8-61590337-61591535,0.0164888,0.0909091,red
chr8-62199514-62200712,0.259391,0.5427,blue
chr8-62626920-62628118,0.106224,0.172131,red
chr8-63160501-63161699,0.0431948,0.224051,red
chr8-63951532-63952730,0.0486565,0.134063,red
chr8-63998414-63999612,0.143699,0.31203,red
chr8-64080121-64081319,0.0141212,0.0659971,red
chr8-65491814-65493012,0.0701887,0.220109,red
chr8-65711120-65712318,0.197786,0.294186,red
chr8-66546244-66547442,0.115404,0.096124,green
chr8-66555974-66557172,0.00730357,0.0540254,red
chr8-66753989-66755187,0.0152842,0.100877,red
chr8-66932795-66933993,0.752305,0.486239,red
chr8-67038131-67039329,0.599174,0.589552,red
chr8-67090762-67091960,0.651789,0.806084,red
chr8-67340263-67341461,0.0858146,0.229143,red
chr8-67343721-67344919,0.0614565,0.0856269,green
chr8-67525286-67526484,0.00570902,0.0630749,red
chr8-67578853-67580051,0.00746352,0.0410133,red
chr8-67579254-67580452,0.00912849,0.0364842,red
chr8-67686462-67687660,0.0345238,0.125,red
chr8-67781984-67783182,0.191133,0.151194,green
chr8-67874627-67875825,0.0806213,0.36293,blue
chr8-67940588-67941786,0.115344,0.195122,red
chr8-67974354-67975552,0.084134,0.124542,red
chr8-67975603-67976801,0.172637,0.222222,red
chr8-68255714-68256912,0.00998937,0.0643275,red
chr8-68658382-68659580,0.607056,0.60274,red
chr8-68863353-68864551,0.104023,0.192308,red
chr8-70377859-70379057,0.22623,0.301775,red
chr8-70747101-70748299,0.157475,0.163142,red
chr8-70983364-70984562,0.0892045,0.488095,blue
chr8-71315842-71317040,0.0947905,0.297183,red
chr8-71520406-71521604,0.251929,0.183633,green
chr8-71580600-71581798,0.0195312,0.131148,red
chr8-71581194-71582392,0.16557,0.235145,red
chr8-72274269-72275467,0.235429,0.241007,red
chr8-72756505-72757703,0.157108,0.408673,red
chr8-72987654-72988852,0.292242,0.40589,red
chr8-73448626-73449824,0.0106644,0.112516,red
chr8-73920099-73921297,0.0912089,0.129091,red
chr8-74005309-74006507,0.0849654,0.277916,red
chr8-74205847-74207045,0.00553463,0.0707497,red
chr8-74205935-74207133,0.00509289,0.0691434,red
chr8-74658974-74660172,0.0108153,0.104895,red
chr8-74790891-74792089,0.0164376,0.111742,red
chr8-74790946-74792144,0.0169851,0.113095,red
chr8-74884324-74885522,0.00693577,0.0381232,red
chr8-74887444-74888642,0.0736535,0.127551,red
chr8-74902587-74903785,0.626168,0.322581,green
chr8-75233365-75234563,0.0421362,0.215311,red
chr8-75261617-75262815,0.0628134,0.157205,red
chr8-75895750-75896948,0.106599,0.183288,red
chr8-77592454-77593652,0.186457,0.366197,red
chr8-77913082-77914280,0.433425,0.393846,red
chr8-79427374-79428572,0.0586501,0.0871369,green
chr8-79577282-79578480,0.108461,0.226782,red
chr8-79717560-79718758,0.047553,0.0669291,green
chr8-80522387-80523585,0.285448,0.533582,red
chr8-80679894-80681092,0.00473776,0.0845295,red
chr8-80942308-80943506,0.0717004,0.0521042,green
chr8-81396902-81398100,0.0485139,0.0445269,green
chr8-81786818-81788016,0.452493,0.218623,green
chr8-82024105-82025303,0.181831,0.209412,red
chr8-82191598-82192796,0.285405,0.425532,red
chr8-82359560-82360758,0.805984,0.380282,red
chr8-82373616-82374814,0.864206,0.225806,green
chr8-82395300-82396498,0.674907,0.764706,red
chr8-82598320-82599518,0.356049,0.183526,green
chr8-82633337-82634535,0.224188,0.38255,red
chr8-82643669-82644867,0.128071,0.239464,red
chr8-82754323-82755521,0.180471,0.390805,red
chr8-85096110-85097308,0.170652,0.553415,blue
chr8-86018382-86019580,0.0691872,0.0578035,green
chr8-86088622-86089820,0.0645924,0.198214,red
chr8-86156756-86157954,0.174823,0.2048,red
chr8-86291045-86292243,0.663063,0.6,red
chr8-86350056-86351254,0.149692,0.325817,red
chr8-86375081-86376279,0.0481956,0.113971,red
chr8-86575528-86576726,0.939303,0.224868,green
chr8-87081728-87082926,0.449978,0.717504,red
chr8-87110066-87111264,0.804947,0.405248,red
chr8-87353967-87355165,0.084058,0.234104,red
chr8-87520811-87522009,0.258941,0.116424,green
chr8-87525656-87526854,0.3728,0.31068,red
chr8-89339519-89340717,0.0546542,0.188406,red
chr8-90768975-90770173,0.0238903,0.0843373,red
chr8-90913762-90914960,0.0160782,0.146714,red
chr8-90996746-90997944,0.10046,0.146707,red
chr8-91012633-91013831,0.0260332,0.0803011,red
chr8-91094909-91096107,0.215932,0.379009,red
chr8-91658113-91659311,0.0863512,0.175,red
chr8-91802778-91803976,0.373053,0.633997,red
chr8-91997287-91998485,0.0690864,0.244828,red
chr8-92053094-92054292,0.200794,0.08,green
chr8-92081424-92082622,0.0191617,0.0433404,red
chr8-93107508-93108706,0.204555,0.156863,green
chr8-93978175-93979373,0.103473,0.187891,red
chr8-94711735-94712933,0.169367,0.295775,red
chr8-94753047-94754245,0.205641,0.33672,red
chr8-94766085-94767283,0.0861549,0.14218,red
chr8-94928175-94929373,0.0130054,0.0527307,red
chr8-95220617-95221815,0.813239,0.591837,red
chr8-95274375-95275573,0.0813541,0.129747,red
chr8-95448972-95450170,0.555913,0.461538,red
chr8-95487139-95488337,0.212053,0.156493,green
chr8-95565553-95566751,0.0193693,0.0720222,red
chr8-95652357-95653555,0.0279928,0.14958,red
chr8-95731128-95732326,0.0236988,0.0828283,red
chr8-95834527-95835725,0.0735263,0.224638,red
chr8-95908708-95909906,0.0377538,0.0926244,red
chr8-95961441-95962639,0.0803057,0.248876,red
chr8-96036214-96037412,0.118122,0.270613,red
chr8-96145032-96146230,0.100933,0.22063,red
chr8-96281231-96282429,0.00508259,0.0462777,red
chr8-97172822-97174020,0.0542643,0.313889,blue
chr8-97247569-97248767,0.162737,0.23913,red
chr8-97272943-97274141,0.0149575,0.047619,red
chr8-97273619-97274817,0.00613211,0.0597652,red
chr8-97504579-97505777,0.254879,0.109677,green
chr8-97656455-97657653,0.194128,0.365714,red
chr8-98289978-98291176,0.260225,0.421991,red
chr8-98655407-98656605,0.0375305,0.147712,red
chr8-98786285-98787483,0.72137,0.380507,green
chr8-98899205-98900403,0.796126,0.542614,red
chr8-99057544-99058742,0.0106833,0.0751029,red
chr8-99128540-99129738,0.0066295,0.0658363,red
chr8-99129271-99130469,0.00927432,0.0492126,red
chr8-99306423-99307621,0.118114,0.170635,red
chr8-99438250-99439448,0.185147,0.571197,blue
chr8-99954601-99955799,0.163973,0.522068,blue
chr8-99955670-99956868,0.0619359,0.292148,red
chr8-100024494-100025692,0.068219,0.152174,red
chr8-100906092-100907290,0.372055,0.262295,green
chr8-101118146-101119344,0.354875,0.561224,red
chr8-101157482-101158680,0.0390977,0.183486,red
chr8-101161812-101163010,0.0641589,0.0412979,green
chr8-101169656-101170854,0.0986796,0.209573,red
chr8-101315289-101316487,0.763574,0.448454,red
chr8-101571772-101572970,0.123782,0.120879,green
chr8-101661695-101662893,0.209951,0.380671,red
chr8-101734742-101735940,0.14482,0.221557,red
chr8-101965013-101966211,0.0211039,0.0981481,red
chr8-102217317-102218515,0.012931,0.100904,red
chr8-102503660-102504858,0.121617,0.341311,red
chr8-103136937-103138135,0.559168,0.368421,red
chr8-103251148-103252346,0.0123144,0.0532446,red
chr8-103424871-103426069,0.33351,0.302536,red
chr8-103562800-103563998,0.875235,0.380783,red
chr8-103667932-103669130,0.00560031,0.0679739,red
chr8-103876767-103877965,0.0645068,0.223738,red
chr8-104032291-104033489,0.150314,0.172474,red
chr8-104151938-104153136,0.272565,0.333333,red
chr8-104310059-104311257,0.0771302,0.16442,red
chr8-104382743-104383941,0.19825,0.413732,red
chr8-104425942-104427140,0.0546854,0.049676,green
chr8-104427134-104428332,0.00650444,0.0680437,red
chr8-104512115-104513313,0.0217637,0.186007,red
chr8-105351054-105352252,0.667598,0.594203,red
chr8-105479083-105480281,0.215902,0.586806,blue
chr8-105601036-105602234,0.0336538,0.150718,red
chr8-106329920-106331118,0.1685,0.446009,blue
chr8-107459152-107460350,0.785152,0.40305,red
chr8-107782275-107783473,0.874288,0.474138,red
chr8-108510040-108511238,0.294287,0.363636,red
chr8-109095678-109096876,0.153778,0.327731,red
chr8-109260796-109261994,0.159109,0.0845666,green
chr8-109454853-109456051,0.0162388,0.0566502,red
chr8-109799646-109800844,0.223212,0.15142,green
chr8-110097850-110099048,0.66122,0.474138,red
chr8-110345553-110346751,0.00389312,0.0432099,red
chr8-110346416-110347614,0.012333,0.0417495,red
chr8-110373706-110374904,0.431573,0.394293,red
chr8-110551406-110552604,0.00712644,0.0511696,red
chr8-110703822-110705020,0.143683,0.265018,red
chr8-110987878-110989076,0.152735,0.257246,red
chr8-114449130-114450328,0.0442222,0.181478,red
chr8-116681030-116682228,0.0286166,0.0792952,red
chr8-117767862-117769060,0.0629327,0.0738636,green
chr8-117777742-117778940,0.12044,0.21146,red
chr8-117886907-117888105,0.117592,0.0483871,green
chr8-117949438-117950636,0.240917,0.332335,red
chr8-118146567-118147765,0.783554,0.447853,red
chr8-118531952-118533150,0.219792,0.236842,red
chr8-119123894-119125092,0.0231939,0.113527,red
chr8-119964241-119965439,0.313098,0.300562,red
chr8-120219610-120220808,0.138622,0.434057,blue
chr8-120427546-120428744,0.113174,0.0856423,green
chr8-120650872-120652070,0.0660688,0.165541,red
chr8-120844905-120846103,0.294471,0.25995,red
chr8-120868052-120869250,0.204387,0.346216,red
chr8-120884957-120886155,0.374783,0.355638,red
chr8-121136347-121137545,0.0924103,0.248266,red
chr8-121456666-121457864,0.00530275,0.0337079,red
chr8-121457428-121458626,0.0936017,0.0510204,green
chr8-122653432-122654630,0.0224746,0.0993151,red
chr8-123792633-123793831,0.00373664,0.0435556,red
chr8-124054465-124055663,0.191333,0.283763,red
chr8-124083920-124085118,0.267133,0.309633,red
chr8-124190287-124191485,0.729246,0.258475,green
chr8-124286537-124287735,0.00515701,0.0720961,red
chr8-124408507-124409705,0.180117,0.236152,red
chr8-124427965-124429163,0.26581,0.276295,red
chr8-124553248-124554446,0.0223759,0.100228,red
chr8-124664992-124666190,0.594611,0.341333,green
chr8-124749444-124750642,0.790925,0.358974,green
chr8-124863227-124864425,0.823529,0.516129,red
chr8-125384735-125385933,0.0605867,0.0558511,green
chr8-125462048-125463246,0.0869565,0.0672269,green
chr8-125485979-125487177,0.00353075,0.0406886,red
chr8-125550344-125551542,0.022698,0.0479549,red
chr8-125551127-125552325,0.0539829,0.106538,red
chr8-125740472-125741670,0.206726,0.367239,red
chr8-125984540-125985738,0.340391,0.416961,red
chr8-126009748-126010946,0.0586411,0.258312,red
chr8-126103095-126104293,0.0123425,0.0633245,red
chr8-126103884-126105082,0.0278784,0.0516014,red
chr8-126441563-126442761,0.00903994,0.086116,red
chr8-127570440-127571638,0.110551,0.281324,red
chr8-128425535-128426733,0.789604,0.461538,red
chr8-128747330-128748528,0.0168619,0.0402685,red
chr8-128960393-128961591,0.778392,0.360544,green
chr8-130951880-130953078,0.00656674,0.0740038,red
chr8-131414019-131415217,0.858419,0.435986,red
chr8-132054474-132055672,0.253381,0.518145,red
chr8-132915335-132916533,0.112434,0.259319,red
chr8-133493002-133494200,0.18423,0.434188,red
chr8-133687615-133688813,0.109991,0.203478,red
chr8-133772630-133773828,0.474784,0.583333,red
chr8-133786630-133787828,0.120512,0.100379,green
chr8-133878206-133879404,0.85173,0.283951,green
chr8-134072405-134073603,0.675312,0.356383,green
chr8-134202282-134203480,0.673186,0.56681,red
chr8-134309631-134310829,0.0655719,0.154993,red
chr8-134583985-134585183,0.00705248,0.0799492,red
chr8-135725083-135726281,0.0266286,0.0920635,red
chr8-136468700-136469898,0.0227101,0.186903,red
chr8-139508867-139510065,0.169073,0.542735,blue
chr8-139926038-139927236,0.142186,0.304094,red
chr8-140715101-140716299,0.0333013,0.258467,blue
chr8-140942416-140943614,0.907934,0.38914,red
chr8-141468480-141469678,0.398172,0.276699,green
chr8-141520397-141521595,0.0363328,0.168865,red
chr8-141645520-141646718,0.0351576,0.2578,blue
chr8-142011059-142012257,0.0119346,0.111782,red
chr8-142137720-142138918,0.0251122,0.141414,red
chr8-142238475-142239673,0.770335,0.462644,red
chr8-142377169-142378367,0.503207,0.561181,red
chr8-142401093-142402291,0.146325,0.416185,blue
chr8-143484345-143485543,0.0341733,0.217893,red
chr8-143529791-143530989,0.338073,0.472637,red
chr8-143696635-143697833,0.457166,0.474194,red
chr8-143760874-143762072,0.51882,0.475177,red
chr8-143780529-143781727,0.43557,0.485294,red
chr8-143807621-143808819,0.0455355,0.197802,red
chr8-143823631-143824829,0.680489,0.422164,red
chr8-143833754-143834952,0.72214,0.709434,red
chr8-143859442-143860640,0.681918,0.451554,red
chr8-143867810-143869008,0.471804,0.517595,red
chr8-143915217-143916415,0.853563,0.554455,red
chr8-143961064-143962262,0.597532,0.768707,red
chr8-143999061-144000259,0.748421,0.668712,red
chr8-144098945-144100143,0.0640349,0.33279,blue
chr8-144160874-144162072,0.453378,0.613734,red
chr8-144241930-144243128,0.34504,0.393013,red
chr8-144294068-144295266,0.706852,0.635417,red
chr8-144328098-144329296,0.142908,0.343985,red
chr8-144348607-144349805,0.0458183,0.209169,red
chr8-144372559-144373757,0.111228,0.349702,red
chr8-144416868-144418066,0.336598,0.319728,red
chr8-144450057-144451255,0.130975,0.318766,red
chr8-144512378-144513576,0.0363486,0.287582,blue
chr8-144623425-144624623,0.188805,0.402527,red
chr8-144634377-144635575,0.2546,0.232082,red
chr8-144654943-144656141,0.342963,0.494094,red
chr8-144660585-144661783,0.285869,0.398058,red
chr8-144679074-144680272,0.00670972,0.0907716,red
chr8-144679647-144680845,0.00624842,0.114695,red
chr8-144691586-144692784,0.118087,0.323795,red
chr8-144699538-144700736,0.0810036,0.268105,red
chr8-144730954-144732152,0.950022,0.231343,green
chr8-144765678-144766876,0.227697,0.281806,red
chr8-144797429-144798627,0.378806,0.492308,red
chr8-144815773-144816971,0.0974504,0.365019,blue
chr8-144897351-144898549,0.0524212,0.290855,blue
chr8-144911831-144913029,0.393945,0.550802,red
chr8-144922948-144924146,0.23372,0.472924,red
chr8-145024846-145026044,0.170584,0.37276,red
chr8-145060424-145061622,0.397752,0.432624,red
chr8-145063226-145064424,0.29671,0.40566,red
chr8-145085582-145086780,0.680999,0.445916,red
chr8-145115386-145116584,0.383079,0.467249,red
chr8-145132529-145133727,0.021018,0.0850112,red
chr8-145136513-145137711,0.0472266,0.150495,red
chr8-145148930-145150128,0.0984784,0.319749,red
chr8-145158402-145159600,0.0114755,0.0874172,red
chr8-145158895-145160093,0.017012,0.123167,red
chr8-145161629-145162827,0.763932,0.665208,red
chr8-145330955-145332153,0.900826,0.75,blue
chr8-145514280-145515478,0.0292254,0.225092,blue
chr8-145514884-145516082,0.00828619,0.1,red
chr8-145550375-145551573,0.16423,0.3674,red
chr8-145559745-145560943,0.14349,0.579208,blue
chr8-145578376-145579574,0.509213,0.512748,red
chr8-145581253-145582451,0.0165934,0.1563,red
chr8-145581974-145583172,0.0457597,0.2,red
chr8-145596741-145597939,0.128767,0.326829,red
chr8-145634555-145635753,0.0294433,0.223622,blue
chr8-145642081-145643279,0.776494,0.607759,red
chr8-145653729-145654927,0.179219,0.332317,red
chr8-145669629-145670827,0.119015,0.293173,red
chr8-145690220-145691418,0.0786026,0.281395,red
chr8-145690426-145691624,0.0191759,0.147849,red
chr8-145701520-145702718,0.761198,0.657382,red
chr8-145714413-145715611,0.916549,0.36747,red
chr8-145728465-145729663,0.490021,0.5,red
chr8-145733457-145734655,0.0316014,0.184453,red
chr8-145742391-145743589,0.0341728,0.235366,blue
chr8-145743012-145744210,0.0254777,0.20997,blue
chr8-145752204-145753402,0.436209,0.617021,red
chr8-145830886-145832084,0.928818,0.363971,red
chr8-145980792-145981990,0.183647,0.319149,red
chr8-146012491-146013689,0.16837,0.45177,blue
chr8-146017774-146018972,0.0160686,0.117742,red
chr8-146023261-146024459,0.141629,0.314453,red
chr8-146052003-146053201,0.0119247,0.109929,red
chr8-146078923-146080121,0.375837,0.163793,green
chr8-146126648-146127846,0.00452299,0.0653595,red
chr8-146176076-146177274,0.42094,0.340187,red
chr8-146276764-146277962,0.0278919,0.145604,red
chr9-118219-119417,0.697928,0.742029,red
chr9-178860-180058,0.0975904,0.234657,red
chr9-213865-215063,0.320061,0.287942,red
chr9-469291-470489,0.0269058,0.111437,red
chr9-840690-841888,0.119152,0.4,blue
chr9-975964-977162,0.0629425,0.351827,blue
chr9-1049354-1050552,0.117905,0.31071,red
chr9-2020945-2022143,0.520833,0.510753,red
chr9-2620834-2622032,0.085862,0.314092,red
chr9-2716502-2717700,0.888788,0.271493,green
chr9-2844043-2845241,0.0189493,0.0868984,red
chr9-3525785-3526983,0.00386495,0.0465116,red
chr9-4299718-4300916,0.274487,0.364706,red
chr9-4489444-4490642,0.0323424,0.134667,red
chr9-4661298-4662496,0.0380603,0.0510204,red
chr9-4678566-4679764,0.0138215,0.0482759,red
chr9-4741120-4742318,0.0324901,0.130165,red
chr9-4791869-4793067,0.0356528,0.148633,red
chr9-4984245-4985443,0.0185108,0.140657,red
chr9-5185470-5186668,0.796829,0.597436,red
chr9-5230419-5231617,0.706051,0.498433,red
chr9-5339675-5340873,0.28504,0.54955,red
chr9-5437680-5438878,0.139863,0.183014,red
chr9-5449525-5450723,0.104019,0.210923,red
chr9-5628119-5629317,0.00575954,0.0597015,red
chr9-5832919-5834117,0.133444,0.0721925,green
chr9-5889802-5891000,0.906812,0.384956,red
chr9-6015420-6016618,0.115042,0.225632,red
chr9-6327349-6328547,0.840126,0.528037,red
chr9-6412323-6413521,0.101246,0.250704,red
chr9-6645452-6646650,0.0663088,0.234615,red
chr9-6756656-6757854,0.125795,0.266216,red
chr9-7799869-7801067,0.550605,0.18251,green
