region	MM	PDR
chr7-100859949-100861147	0.0359116	0.145663
chr7-100860756-100861954	0.0131393	0.0909091
chr7-100881903-100883101	0.698413	0.676519
chr7-100888168-100889366	0.336754	0.348214
chr7-100964886-100966084	0.174582	0.207792
chr7-101272378-101273576	0.731275	0.551913
chr7-101458291-101459489	0.00572391	0.0819113
chr7-101927405-101928603	0.496874	0.658444
chr7-102003344-102004542	0.160517	0.275188
chr7-102072996-102074194	0.164092	0.42439
chr7-102104376-102105574	0.0211199	0.12596
chr7-102105125-102106323	0.0545861	0.232666
chr7-102119156-102120354	0.0684636	0.203922
chr7-102157959-102159157	0.0495951	0.111111
chr7-102190679-102191877	0.908636	0.352941
chr7-102212788-102213986	0.0142172	0.0582781
chr7-102257006-102258204	0.0131687	0.153333
chr7-102289772-102290970	0.925774	0.245487
chr7-102311870-102313068	0.0774381	0.106667
chr7-102311890-102313088	0.079508	0.106977
chr7-102388655-102389853	0.0408927	0.051676
chr7-102552438-102553636	0.415769	0.368421
chr7-102714328-102715526	0.060779	0.101896
chr7-102714817-102716015	0.0107623	0.0777626
chr7-102789431-102790629	0.113767	0.20726
chr7-102936869-102938067	0.10017	0.174168
chr7-102984361-102985559	0.0610444	0.160479
chr7-102985122-102986320	0.208187	0.308151
chr7-103086426-103087624	0.160938	0.525271
chr7-103629765-103630963	0.038421	0.221719
chr7-103848297-103849495	0.0760165	0.0804388
chr7-103968104-103969302	0.112879	0.383358
chr7-104653626-104654824	0.0169375	0.0572626
chr7-105029143-105030341	0.161538	0.339332
chr7-105162507-105163705	0.330815	0.319386
chr7-105171532-105172730	0.21863	0.308989
chr7-105221745-105222943	0.450199	0.337065
chr7-105516852-105518050	0.0355412	0.111481
chr7-105602685-105603883	0.81255	0.485106
chr7-105752824-105754022	0.340986	0.377029
chr7-105925440-105926638	0.0314123	0.136253
chr7-106301244-106302442	0.118639	0.134426
chr7-106504924-106506122	0.496419	0.242321
chr7-106684094-106685292	0.0693185	0.146154
chr7-106808460-106809658	0.00354872	0.0268293
chr7-107203403-107204601	0.0331563	0.0480769
chr7-107204761-107205959	0.255123	0.28
chr7-107220204-107221402	0.0218215	0.103599
chr7-107300080-107301278	0.220437	0.393855
chr7-107383142-107384340	0.0949663	0.0738255
chr7-107530415-107531613	0.102723	0.0473186
chr7-107643502-107644700	0.218088	0.431479
chr7-108096628-108097826	0.0908227	0.372197
chr7-108166440-108167638	0.0466869	0.0726979
chr7-108209012-108210210	0.0603224	0.201502
chr7-108209969-108211167	0.00711248	0.0455741
chr7-110730062-110731260	0.607469	0.269231
chr7-111202149-111203347	0.186062	0.190551
chr7-111845643-111846841	0.00467031	0.0642523
chr7-111846252-111847450	0.0048512	0.0564042
chr7-112089483-112090681	0.0313824	0.0727848
chr7-112120046-112121244	0.848852	0.348958
chr7-112430449-112431647	0.148143	0.15736
chr7-112579773-112580971	0.0686821	0.126697
chr7-112727612-112728810	0.336154	0.571429
chr7-112758470-112759668	0.220787	0.147425
chr7-114054052-114055250	0.267355	0.284264
chr7-114561209-114562407	0.464847	0.358193
chr7-115849547-115850745	0.177886	0.162963
chr7-116138444-116139642	0.465454	0.454955
chr7-116163839-116165037	0.080862	0.241697
chr7-116311459-116312657	0.0356927	0.175739
chr7-116501527-116502725	0.226984	0.21875
chr7-116592381-116593579	0.0697816	0.114165
chr7-116963145-116964343	0.045336	0.213953
chr7-117067379-117068577	0.86981	0.530769
chr7-117119017-117120215	0.144132	0.376202
chr7-117513363-117514561	0.08325	0.317965
chr7-117823086-117824284	0.0398885	0.0498489
chr7-117863730-117864928	0.919932	0.335329
chr7-119912722-119913920	0.0542585	0.222367
chr7-120498213-120499411	0.055605	0.100503
chr7-120589803-120591001	0.0286482	0.123077
chr7-120627731-120628929	0.012889	0.0596659
chr7-120968057-120969255	0.435198	0.548023
chr7-121036190-121037388	0.0501196	0.117647
chr7-121512143-121513341	0.138152	0.345324
chr7-121773678-121774876	0.892786	0.207692
chr7-121944361-121945559	0.0985527	0.34778
chr7-122339012-122340210	0.806953	0.527778
chr7-122526213-122527411	0.039323	0.161981
chr7-122839842-122841040	0.730938	0.56391
chr7-123172804-123174002	0.1646	0.306859
chr7-123198111-123199309	0.143906	0.181818
chr7-123294861-123296059	0.758284	0.586957
chr7-123388923-123390121	0.0256641	0.102117
chr7-123484223-123485421	0.617859	0.34413
chr7-123673325-123674523	0.166801	0.45493
chr7-124405483-124406681	0.0559188	0.199693
chr7-124569837-124571035	0.123852	0.0846847
chr7-126893150-126894348	0.00984794	0.119504
chr7-127032547-127033745	0.022846	0.121306
chr7-127225463-127226661	0.18853	0.297459
chr7-127227399-127228597	0.252073	0.442901
chr7-127232689-127233887	0.800794	0.435644
chr7-127255582-127256780	0.58451	0.690909
chr7-127291234-127292432	0.0575637	0.206197
chr7-127670925-127672123	0.0463524	0.271659
chr7-127880337-127881535	0.459214	0.772222
chr7-127983764-127984962	0.22214	0.250386
chr7-128001541-128002739	0.0749474	0.135081
chr7-128050108-128051306	0.274401	0.43106
chr7-128094945-128096143	0.0662643	0.197605
chr7-128115783-128116981	0.0970664	0.0532915
chr7-128311346-128312544	0.754624	0.568627
chr7-128354443-128355641	0.796055	0.536965
chr7-128378346-128379544	0.0559888	0.0938215
chr7-128415646-128416844	0.869784	0.287805
chr7-128431099-128432297	0.0305079	0.159817
chr7-128469431-128470629	0.0866847	0.381089
chr7-128501958-128503156	0.160479	0.158915
chr7-128576994-128578192	0.26638	0.4375
chr7-128694770-128695968	0.03056	0.0587393
chr7-128783712-128784910	0.187097	0.278884
chr7-128827713-128828911	0.071115	0.32872
chr7-128863864-128865062	0.0606349	0.134658
chr7-129073274-129074472	0.0315166	0.156699
chr7-129250555-129251753	0.0261632	0.194585
chr7-129592591-129593789	0.399445	0.370019
chr7-129691093-129692291	0.498466	0.335451
chr7-129709350-129710548	0.0785647	0.0706215
chr7-129845140-129846338	0.372935	0.242963
chr7-129846700-129847898	0.866142	0.193548
chr7-129931993-129933191	0.808477	0.596296
chr7-129983687-129984885	0.828494	0.267974
chr7-130019212-130020410	0.530486	0.579208
chr7-130080880-130082078	0.130112	0.194103
chr7-130130934-130132132	0.478358	0.227326
chr7-130418690-130419888	0.0575233	0.306802
chr7-131011619-131012817	0.0296286	0.0407524
chr7-131241168-131242366	0.0163227	0.119403
chr7-132261862-132263060	0.140017	0.383908
chr7-132766644-132767842	0.115497	0.0639269
chr7-132936829-132938027	0.147793	0.0218579
chr7-133811052-133812250	0.154331	0.167677
chr7-134001605-134002803	0.190051	0.186408
chr7-134143696-134144894	0.0237154	0.0726257
chr7-134211344-134212542	0.54173	0.379447
chr7-134232888-134234086	0.634903	0.655063
chr7-134330583-134331781	0.0266176	0.05
chr7-134463401-134464599	0.372145	0.267742
chr7-134670259-134671457	0.223072	0.237245
chr7-134831824-134833022	0.0592105	0
chr7-134855249-134856447	0.0485381	0.13066
chr7-134896088-134897286	0.0787994	0.201274
chr7-135194677-135195875	0.0102193	0.0691193
chr7-135241667-135242865	0.11973	0.195759
chr7-135346269-135347467	0.193977	0.352134
chr7-135412736-135413934	0.825169	0.384615
chr7-135433396-135434594	0.544218	0.359926
chr7-135661866-135663064	0.151146	0.0536193
chr7-136552416-136553614	0.13278	0.253769
chr7-137028413-137029611	0.341352	0.249057
chr7-137531411-137532609	0.151848	0.467949
chr7-137686605-137687803	0.0878613	0.0918367
chr7-138144079-138145277	0.0293652	0.119777
chr7-138363626-138364824	0.858867	0.420732
chr7-138481697-138482895	0.507438	0.443223
chr7-138482743-138483941	0.454881	0.590747
chr7-138665866-138667064	0.0333425	0.249629
chr7-138720577-138721775	0.207956	0.390897
chr7-138794196-138795394	0.0807675	0.162255
chr7-138817524-138818722	0.119419	0.0769231
chr7-138915231-138916429	0.0168199	0.0926471
chr7-139024878-139026076	0.0155146	0.114086
chr7-139043654-139044852	0.0152437	0.0706244
chr7-139168260-139169458	0.154881	0.369527
chr7-139207602-139208800	0.101559	0.404389
chr7-139477319-139478517	0.00645274	0.0985222
chr7-139527952-139529150	0.739706	0.230769
chr7-139763323-139764521	0.817737	0.613352
chr7-139876637-139877835	0.010274	0.092437
chr7-140098151-140099349	0.39113	0.389744
chr7-140102843-140104041	0.259408	0.273616
chr7-140179171-140180369	0.424006	0.432432
chr7-140340378-140341576	0.150048	0.520924
chr7-140371953-140373151	0.105013	0.255507
chr7-140395471-140396669	0.244393	0.337029
chr7-140624366-140625564	0.0398352	0.130024
chr7-140714281-140715479	0.0633848	0.0598958
chr7-140773032-140774230	0.0123684	0.135061
chr7-141249989-141251187	0.309676	0.262857
chr7-141401755-141402953	0.0833741	0.196203
chr7-141407153-141408351	0.92284	0.3
chr7-141437407-141438605	0.0397916	0.123613
chr7-141489017-141490215	0.895613	0.215488
chr7-141617617-141618815	0.844828	0.433673
chr7-141673375-141674573	0.760563	0.666667
chr7-141694638-141695836	0.765925	0.59633
chr7-141810549-141811747	0.615865	0.74359
chr7-142373104-142374302	0.802314	0.312977
chr7-142456330-142457528	0.694504	0.42623
chr7-142551792-142552990	0.00663816	0.0801749
chr7-142583309-142584507	0.538542	0.477273
chr7-142630707-142631905	0.794812	0.585987
chr7-142635603-142636801	0.802319	0.266932
chr7-142748417-142749615	0.804241	0.617021
chr7-142918130-142919328	0.755134	0.641509
chr7-142959549-142960747	0.299326	0.0921348
chr7-142981043-142982241	0.673678	0.357724
chr7-142984308-142985506	0.343437	0.332859
chr7-143012219-143013417	0.81926	0.302326
chr7-143059647-143060845	0.253488	0.54251
chr7-143077173-143078371	0.0175801	0.10789
chr7-143105787-143106985	0.254428	0.300448
chr7-143139546-143140744	0.891002	0.381356
chr7-143173966-143175164	0.798947	0.586207
chr7-143267894-143269092	0.912217	0.414634
chr7-143317043-143318241	0.0030581	0.0392157
chr7-143599050-143600248	0.258302	0.198485
chr7-143656027-143657225	0.730091	0.423913
chr7-143700022-143701220	0.776612	0.680556
chr7-143770275-143771473	0.831169	0.355932
chr7-143929738-143930936	0.913366	0.125
chr7-143956617-143957815	0.912287	0.326531
chr7-144014218-144015416	0.92146	0.8
chr7-144051433-144052631	0.38255	0.541401
chr7-144107122-144108320	0.553154	0.290837
chr7-144532948-144534146	0.219171	0.293846
chr7-145812453-145813651	0.114097	0.456274
chr7-148395004-148396202	0.00973137	0.103841
chr7-148581172-148582370	0.0171092	0.15
chr7-148725535-148726733	0.0133133	0.0752475
chr7-148787599-148788797	0.0050618	0.0660066
chr7-148823240-148824438	0.0077387	0.0757098
chr7-148843568-148844766	0.11402	0.341564
chr7-148891577-148892775	0.460588	0.255613
chr7-148935742-148936940	0.324166	0.445731
chr7-148958262-148959460	0.012921	0.110849
chr7-149158016-149159214	0.333991	0.295935
chr7-149194700-149195898	0.155564	0.35443
chr7-149411148-149412346	0.0704593	0.293233
chr7-149470370-149471568	0.0754813	0.234273
chr7-149534456-149535654	0.1839	0.370036
chr7-149569057-149570255	0.471506	0.329044
chr7-150020560-150021758	0.111957	0.167549
chr7-150038534-150039732	0.501186	0.483304
chr7-150064889-150066087	0.0327675	0.186078
chr7-150075424-150076622	0.0144583	0.103604
chr7-150146718-150147916	0.553325	0.480734
chr7-150210918-150212116	0.708398	0.472727
chr7-150263365-150264563	0.595106	0.495327
chr7-150329275-150330473	0.648264	0.411215
chr7-150381788-150382986	0.395349	0.102041
chr7-150412645-150413843	0.42098	0.608696
chr7-150433436-150434634	0.468308	0.24
chr7-150496491-150497689	0.171028	0.484536
chr7-150498250-150499448	0.442785	0.534749
chr7-150520715-150521913	0.844317	0.505241
chr7-150675205-150676403	0.0167903	0.168085
chr7-150687083-150688281	0.764617	0.44898
chr7-150721388-150722586	0.761029	0.490909
chr7-150724510-150725708	0.0637523	0.174603
chr7-150744973-150746171	0.845003	0.640426
chr7-150754299-150755497	0.0158118	0.0897073
chr7-150755419-150756617	0.0150455	0.0727924
chr7-150777733-150778931	0.148609	0.275862
chr7-150779980-150781178	0.0224321	0.106762
chr7-150782829-150784027	0.00713165	0.0900901
chr7-150864437-150865635	0.0158623	0.182979
chr7-150884044-150885242	0.715381	0.685496
chr7-150924054-150925252	0.00613787	0.0496
chr7-150928585-150929783	0.0420469	0.148984
chr7-150945861-150947059	0.0391597	0.216354
chr7-151037797-151038995	0.257321	0.357041
chr7-151216812-151218010	0.0211776	0.154235
chr7-151574012-151575210	0.0171967	0.132756
chr7-151652480-151653678	0.790022	0.351779
chr7-152132892-152134090	0.00415369	0.0769231
chr7-152373052-152374250	0.162047	0.278017
chr7-152455834-152457032	0.231269	0.220539
chr7-153748765-153749963	0.0995268	0.399491
chr7-154794596-154795794	0.00713745	0.0770578
chr7-154861034-154862232	0.150456	0.432203
chr7-155088486-155089684	0.0105668	0.113256
chr7-155249824-155251022	0.051839	0.32636
chr7-155326359-155327557	0.284844	0.534442
chr7-155436373-155437571	0.0130007	0.118832
chr7-155604769-155605967	0.048549	0.182203
chr7-156432478-156433676	0.272195	0.476247
chr7-156433150-156434348	0.0520966	0.206284
chr7-156685726-156686924	0.056776	0.144385
chr7-156741417-156742615	0.118646	0.348172
chr7-156803147-156804345	0.0238613	0.206135
chr7-156930607-156931805	0.0728858	0.176617
chr7-157128660-157129858	0.0894255	0.301887
chr7-158380173-158381371	0.111157	0.55157
chr7-158497297-158498495	0.0228237	0.118211
chr7-158622121-158623319	0.0086105	0.0948396
chr7-158648269-158649467	0.106544	0.225755
chr7-158937451-158938649	0.0978703	0.347518
chr8-181384-182582	0.0241047	0.0701754
chr8-355955-357153	0.0471459	0.267462
chr8-495583-496781	0.200825	0.43594
chr8-1448532-1449730	0.802899	0.545254
chr8-1710928-1712126	0.0455403	0.211009
chr8-1771142-1772340	0.0502587	0.2343
chr8-1921044-1922242	0.0313581	0.152209
chr8-1992155-1993353	0.209595	0.363538
chr8-4851740-4852938	0.0678519	0.294207
chr8-6263113-6264311	0.0261542	0.0681818
chr8-6420732-6421930	0.70229	0.413978
chr8-6564878-6566076	0.0100367	0.0598425
chr8-6735346-6736544	0.517708	0.366279
chr8-6783400-6784598	0.822544	0.454545
chr8-6795662-6796860	0.865609	0.27451
chr8-6837404-6838602	0.779487	1
chr8-6856519-6857717	0.834164	0.470085
chr8-6875625-6876823	0.840095	0.439689
chr8-7242882-7244080	0.60788	0.571429
chr8-7274187-7275385	0.753281	0.616541
chr8-7332406-7333604	0.739523	0.594595
chr8-7343724-7344922	0.783638	0.465116
chr8-7344191-7345389	0.769841	0.447368
chr8-7692993-7694191	0.694512	0.603448
chr8-7751151-7752349	0.822539	0.533333
chr8-8243810-8245008	0.0559078	0.272599
chr8-8558448-8559646	0.023523	0.100806
chr8-8750957-8752155	0.177962	0.228963
chr8-8858657-8859855	0.781306	0.688312
chr8-9008008-9009206	0.0153765	0.0950276
chr8-9412424-9413622	0.150789	0.196165
chr8-9910778-9911976	0.115848	0.16886
chr8-10382056-10383254	0.829649	0.464531
chr8-10512414-10513612	0.694803	0.544554
chr8-10529147-10530345	0.675866	0.565154
chr8-10587824-10589022	0.100913	0.352679
chr8-10697159-10698357	0.0554251	0.0396476
chr8-10697188-10698386	0.0577028	0.0390805
chr8-11058677-11059875	0.00956709	0.0949367
chr8-11140925-11142123	0.130561	0.22351
chr8-11187397-11188595	0.925271	0.462046
chr8-11324078-11325276	0.00987261	0.0795229
chr8-11350510-11351708	0.780624	0.363014
chr8-11560713-11561911	0.0764406	0.348837
chr8-11617896-11619094	0.838614	0.480287
chr8-11626248-11627446	0.0964952	0.301471
chr8-11659120-11660318	0.162856	0.286015
chr8-11725540-11726738	0.193931	0.36635
chr8-11831910-11833108	0.79632	0.621469
chr8-11838830-11840028	0.662594	0.637795
chr8-11996388-11997586	0.902775	0.27871
chr8-12051431-12052629	0.00790636	0.0726612
chr8-12175627-12176825	0.884432	0.47482
chr8-12293654-12294852	0.00301287	0.0380623
chr8-12612801-12613999	0.0217058	0.101124
chr8-13372197-13373395	0.461028	0.545932
chr8-13423352-13424550	0.11803	0.189147
chr8-15095650-15096848	0.302083	0.148649
chr8-15396792-15397990	0.259086	0.28655
chr8-16050026-16051224	0.805056	0.447876
chr8-16859492-16860690	0.167294	0.364943
chr8-16883747-16884945	0.045817	0.162745
chr8-17012538-17013736	0.0206612	0.0737705
chr8-17103080-17104278	0.0851838	0.215852
chr8-17104189-17105387	0.0110638	0.06
chr8-17270638-17271836	0.179364	0.532129
chr8-17395286-17396484	0.679697	0.647059
chr8-17432942-17434140	0.264373	0.315508
chr8-17657979-17659177	0.0152575	0.127106
chr8-17767676-17768874	0.839149	0.397906
chr8-17779349-17780547	0.136965	0.170833
chr8-17942279-17943477	0.127356	0.0877193
chr8-18066618-18067816	0.492499	0.4
chr8-18870998-18872196	0.0957546	0.36712
chr8-19170128-19171326	0.167261	0.362069
chr8-19459808-19461006	0.5	0.476821
chr8-19673651-19674849	0.147406	0.295014
chr8-19795482-19796680	0.351422	0.454183
chr8-20040519-20041717	0.742435	0.612335
chr8-20053878-20055076	0.112208	0.271444
chr8-20161276-20162474	0.131246	0.355114
chr8-21771173-21772371	0.613482	0.256757
chr8-21776182-21777380	0.016964	0.13128
chr8-21880645-21881843	0.223033	0.398515
chr8-21898937-21900135	0.450017	0.588235
chr8-21915717-21916915	0.772261	0.653439
chr8-21966734-21967932	0.0498882	0.2
chr8-21989183-21990381	0.410484	0.438178
chr8-21999266-22000464	0.020541	0.0972569
chr8-22014147-22015345	0.0716106	0.284341
chr8-22018168-22019366	0.538012	0.608696
chr8-22021249-22022447	0.291798	0.385154
chr8-22101748-22102946	0.0274562	0.131024
chr8-22131810-22133008	0.784548	0.58502
chr8-22223762-22224960	0.189036	0.344214
chr8-22297649-22298847	0.0336777	0.168919
chr8-22408208-22409406	0.0351883	0.139693
chr8-22435254-22436452	0.240606	0.32337
chr8-22461145-22462343	0.24945	0.0909091
chr8-22526435-22527633	0.141237	0.157549
chr8-22550617-22551815	0.0129246	0.0986547
chr8-22785223-22786421	0.663943	0.688312
chr8-22843930-22845128	0.600752	0.152542
chr8-22926494-22927692	0.256625	0.201527
chr8-22959103-22960301	0.670915	0.55814
chr8-23021345-23022543	0.270833	0.230563
chr8-23082441-23083639	0.328356	0.32971
chr8-23144421-23145619	0.156627	0.152709
chr8-23261555-23262753	0.235303	0.483929
chr8-23315010-23316208	0.0892515	0.135231
chr8-23385318-23386516	0.185211	0.221116
chr8-23540242-23541440	0.126477	0.25117
chr8-23563913-23565111	0.136521	0.490948
chr8-23712122-23713320	0.250236	0.25731
chr8-24769525-24770723	0.314969	0.519149
chr8-25041380-25042578	0.0172321	0.116645
chr8-25315513-25316711	0.00545606	0.0613409
chr8-25315785-25316983	0.00450016	0.0513784
chr8-25902715-25903913	0.0445661	0.215124
chr8-26149732-26150930	0.00818452	0.0375427
chr8-26239414-26240612	0.127028	0.229021
chr8-26371410-26372608	0.0365472	0.242718
chr8-26434359-26435557	0.00804547	0.121008
chr8-26722724-26723922	0.110782	0.405405
chr8-27115705-27116903	0.792273	0.383333
chr8-27167999-27169197	0.00562212	0.0518018
chr8-27168638-27169836	0.014193	0.0545113
chr8-27336615-27337813	0.654412	0.670968
chr8-27347296-27348494	0.266345	0.280992
chr8-27472350-27473548	0.365883	0.262097
chr8-27490698-27491896	0.121673	0.349206
chr8-27629953-27631151	0.0718379	0.14532
chr8-27630903-27632101	0.139788	0.0380623
chr8-27695414-27696612	0.514467	0.474957
chr8-27850046-27851244	0.206668	0.427403
chr8-27941190-27942388	0.730086	0.380282
chr8-27949355-27950553	0.275316	0.280519
chr8-28173649-28174847	0.697543	0.678788
chr8-28243785-28244983	0.0404058	0.116327
chr8-28350773-28351971	0.0614129	0.203812
chr8-28557844-28559042	0.0751605	0.216524
chr8-28746921-28748119	0.00652529	0.0340479
chr8-28747283-28748481	0.00400735	0.0269939
chr8-29120392-29121590	0.0704598	0.136465
chr8-29207987-29209185	0.00674677	0.0757396
chr8-29940525-29941723	0.105843	0.162437
chr8-29951996-29953194	0.0643676	0.271693
chr8-30002004-30003202	0.595074	0.788235
chr8-30012813-30014011	0.0481404	0.0651289
